0,5431033223	7,294073251
0,9773700816	10,65951481
0,1369551095	0,0447251674
0,8686963469	8,479210825
0,969990938	9,471777803
0,7172080727	7,844470188
0,7174061876	10,70655386
0,8113951397	5,18379086
0,4744441524	8,314130497
0,6617205415	5,017072384
0,7348368273	13,30015536
0,9105065937	11,15054408
0,5873679427	6,823543725
0,8817086979	11,97491297
0,3059682245	0,9785302161
0,737041442	3,640757378
0,4631928791	11,55395191
0,7903756732	5,739724744
0,9292666347	10,00099014
0,7027998033	11,82484391
0,434772088	5,99950266
0,1309618149	3,605487976
0,2207947133	2,470456962
0,2916328424	-1,444223908
0,01283623829	0,006953815244
0,7118328246	9,739189506
0,6116039458	8,264295017
0,7979376909	7,292974957
0,6630450503	6,542159171
0,4361703504	8,805731602
0,1605074669	3,697074299
0,5536181077	3,988982196
0,3430875716	7,635169236
0,8618910517	8,97325088
0,4261112572	2,354040867
0,07884335269	5,292239377
0,9629478685	16,13510876
0,9971472616	17,35237732
0,1632711827	3,746972213
0,3272906338	3,772827605
0,6433665644	12,02513923
0,2877381168	6,432724045
0,4616818322	4,96947398
0,2131572173	7,04402937
0,8906927329	15,47944971
0,7849877151	11,40217135
0,828092837	11,36667815
0,9050803185	7,631092835
0,5807348945	9,588362889
0,29612194	9,369263207
0,6286869619	10,38468257
0,9512040405	15,22959149
0,9498837603	11,73428491
0,9139038555	10,45631392
0,254443433	2,227968501
0,1599847364	6,599293294
0,6286935303	5,970364345
0,6982626247	11,49057536
0,349849091	4,728421538
0,3029271013	6,755462038
0,1212725048	5,43537032
0,4398783859	2,593088945
0,4541090261	9,917472219
0,1282954865	-2,651963816
0,03324810792	3,832439616
0,374161754	3,349607785
0,4440471462	7,193260326
0,8789459559	12,16013871
0,7817348347	7,305977631
0,4337932914	3,445245042
0,2391768643	6,687626482
0,4927764493	9,510896131
0,4826487585	5,670149827
0,1289646246	-0,3457371574
0,3319601217	4,463111281
0,930894063	12,0135502
0,2038750519	13,87402901
0,4266898595	8,898689259
0,8400631146	16,50804711
0,6264497557	14,61837036
0,7972102577	4,832615022
0,06403206084	2,724211022
0,9424554028	8,148207803
0,876192391	12,16088578
0,07766387806	1,309571503
0,5748163523	7,989057851
0,7574882873	6,456377336
0,1071460495	-0,2605273059
0,2056192331	-0,5933184376
0,9353779624	11,82135986
0,9486279188	12,51658896
0,342415209	0,1623477976
0,7455162938	6,396647809
0,1421194613	0,9727239594
0,6023066431	6,987674382
0,86297506	12,43253531
0,02413432331	2,130015723
0,2221288609	0,5805424073
0,2123964052	9,311155904
0,01640458157	6,7803898
